"date","price","name"
2009-02-19,8185.35,"SPTSX Index"
2009-02-20,0.011182,"JPYUSD Curncy"
2009-02-20,0.2892,"USGG3M Index"
2009-02-20,0.3962,"USGG6M Index"
2009-02-20,0.6434,"AUDUSD Curncy"
2009-02-20,0.8634,"CHFUSD Curncy"
2009-02-20,0.9785,"USGG2YR Index"
2009-02-20,1.2323,"USDCAD Curncy"
2009-02-20,1.2849,"EURUSD Curncy"
2009-02-20,1.313,"GJGB10 Index"
2009-02-20,1.4468,"GBPUSD Curncy"
2009-02-20,1.9349,"USGG5YR Index"
2009-02-20,2.9353,"USGG10YR Index"
2009-02-20,3.12,"GCAN10YR Index"
2009-02-20,3.363,"GECU10YR Index"
2009-02-20,3.6811,"USGG30YR Index"
2009-02-20,3.772,"GUKG10 Index"
2009-02-20,3.79,"BAC"
2009-02-20,3.91,"GSPC US Equity"
2009-02-20,4.006,"NG1 Comdty"
2009-02-20,4.31,"GACGB10 Index"
2009-02-20,4.531,"GBTPGR10 Index"
2009-02-20,10.35,"NOK"
2009-02-20,12.78,"INTC"
2009-02-20,14.1831,"HPQ"
2009-02-20,14.25,"SLV US Equity"
2009-02-20,18,"MSFT"
2009-02-20,24.35,"USO US Equity"
2009-02-20,28.87,"QQQ US Equity"
2009-02-20,30.48,"EWJ US Equity"
2009-02-20,38.94,"CL1 Comdty"
2009-02-20,77.42,"SPY US Equity"
2009-02-20,80.21,"MXFR Index"
2009-02-20,88.79,"IBM"
2009-02-20,132.48,"UNG US Equity"
2009-02-20,141.6,"HG1 Comdty"
2009-02-20,185.47,"IXI Index"
2009-02-20,203.06,"IXND Index"
2009-02-20,350.25,"C 1 Comdty"
2009-02-20,466.62,"MID Index"
2009-02-20,519.25,"W 1 Comdty"
2009-02-20,862.5,"S 1 Comdty"
2009-02-20,2997.86,"CAC Index"
2009-02-20,4034.13,"UKX Index"
2009-02-20,4216.6,"DAX Index"
2009-02-20,4804.51,"NYA Index"
2009-02-20,7365.67,"DJI Index"
2009-02-20,7949.99,"SPTSX Index"
2009-02-21,NA,NA
2009-02-22,NA,NA
2009-02-23,0.010964,"JPYUSD Curncy"
2009-02-23,0.2719,"USGG3M Index"
2009-02-23,0.4064,"USGG6M Index"
2009-02-23,0.6524,"AUDUSD Curncy"
2009-02-23,0.8545,"CHFUSD Curncy"
2009-02-23,0.9627,"USGG2YR Index"
2009-02-23,1.2323,"USDCAD Curncy"
2009-02-23,1.2791,"EURUSD Curncy"
2009-02-23,1.313,"GJGB10 Index"
2009-02-23,1.461,"GBPUSD Curncy"
2009-02-23,1.8952,"USGG5YR Index"
2009-02-23,2.912,"USGG10YR Index"
2009-02-23,3.028,"GCAN10YR Index"
2009-02-23,3.339,"GECU10YR Index"
2009-02-23,3.6477,"USGG30YR Index"
2009-02-23,3.717,"GUKG10 Index"
2009-02-23,3.91,"BAC"
2009-02-23,4.097,"NG1 Comdty"
2009-02-23,4.368,"GACGB10 Index"
2009-02-23,4.567,"GBTPGR10 Index"
2009-02-23,4.73,"GSPC US Equity"
2009-02-23,10.02,"NOK"
2009-02-23,12.08,"INTC"
2009-02-23,13.2933,"HPQ"
2009-02-23,14.34,"SLV US Equity"
2009-02-23,17.21,"MSFT"
2009-02-23,23.32,"USO US Equity"
2009-02-23,27.86,"QQQ US Equity"
2009-02-23,29.2,"EWJ US Equity"
2009-02-23,38.44,"CL1 Comdty"
2009-02-23,74.65,"SPY US Equity"
2009-02-23,79.32,"MXFR Index"
2009-02-23,84.37,"IBM"
2009-02-23,134.64,"UNG US Equity"
2009-02-23,143.7,"HG1 Comdty"
2009-02-23,176.88,"IXI Index"
2009-02-23,202.93,"IXND Index"
2009-02-23,351.75,"C 1 Comdty"
2009-02-23,447.93,"MID Index"
2009-02-23,510.5,"W 1 Comdty"
2009-02-23,872.75,"S 1 Comdty"
2009-02-23,2962.22,"CAC Index"
2009-02-23,4006.83,"UKX Index"
2009-02-23,4204.96,"DAX Index"
2009-02-23,4633.78,"NYA Index"
2009-02-23,7114.78,"DJI Index"
2009-02-23,7647.67,"SPTSX Index"
2009-02-24,0.010881,"JPYUSD Curncy"
2009-02-24,0.2739,"USGG3M Index"
2009-02-24,0.4298,"USGG6M Index"
2009-02-24,0.6753,"AUDUSD Curncy"
2009-02-24,0.862,"CHFUSD Curncy"
2009-02-24,0.9951,"USGG2YR Index"
2009-02-24,1.2193,"USDCAD Curncy"
2009-02-24,1.264,"GJGB10 Index"
2009-02-24,1.294,"EURUSD Curncy"
2009-02-24,1.4787,"GBPUSD Curncy"
2009-02-24,1.9619,"USGG5YR Index"
2009-02-24,2.9917,"USGG10YR Index"
2009-02-24,3.031,"GCAN10YR Index"
2009-02-24,3.371,"GECU10YR Index"
2009-02-24,3.6961,"USGG30YR Index"
2009-02-24,3.735,"GUKG10 Index"
2009-02-24,4.236,"NG1 Comdty"
2009-02-24,4.443,"GACGB10 Index"
2009-02-24,4.568,"GBTPGR10 Index"
2009-02-24,4.73,"BAC"
2009-02-24,5.16,"GSPC US Equity"
2009-02-24,10.15,"NOK"
2009-02-24,12.73,"INTC"
2009-02-24,13.4477,"HPQ"
2009-02-24,13.612,"SLV US Equity"
2009-02-24,17.17,"MSFT"
2009-02-24,24.44,"USO US Equity"
2009-02-24,28.78,"QQQ US Equity"
2009-02-24,30.404,"EWJ US Equity"
2009-02-24,39.96,"CL1 Comdty"
2009-02-24,77,"MXFR Index"
2009-02-24,77.48,"SPY US Equity"
2009-02-24,86.4,"IBM"
2009-02-24,138.4,"UNG US Equity"
2009-02-24,148.7,"HG1 Comdty"
2009-02-24,182.81,"IXI Index"
2009-02-24,201.59,"IXND Index"
2009-02-24,354.25,"C 1 Comdty"
2009-02-24,467.85,"MID Index"
2009-02-24,515.25,"W 1 Comdty"
2009-02-24,881,"S 1 Comdty"
2009-02-24,2875.23,"CAC Index"
2009-02-24,4018.37,"UKX Index"
2009-02-24,4215.21,"DAX Index"
2009-02-24,4821.74,"NYA Index"
2009-02-24,7350.94,"DJI Index"
2009-02-24,7859.33,"SPTSX Index"
2009-02-25,0.010934,"JPYUSD Curncy"
2009-02-25,0.2709,"USGG3M Index"
2009-02-25,0.4573,"USGG6M Index"
2009-02-25,0.6785,"AUDUSD Curncy"
2009-02-25,0.859,"CHFUSD Curncy"
2009-02-25,1.0113,"USGG2YR Index"
2009-02-25,1.2174,"USDCAD Curncy"
2009-02-25,1.265,"GJGB10 Index"
2009-02-25,1.3003,"EURUSD Curncy"
2009-02-25,1.4898,"GBPUSD Curncy"
2009-02-25,1.972,"USGG5YR Index"
2009-02-25,2.9844,"USGG10YR Index"
2009-02-25,3.08,"GCAN10YR Index"
2009-02-25,3.403,"GECU10YR Index"
2009-02-25,3.6452,"USGG30YR Index"
2009-02-25,3.965,"GUKG10 Index"
2009-02-25,4.056,"NG1 Comdty"
2009-02-25,4.359,"GACGB10 Index"
2009-02-25,4.545,"GBTPGR10 Index"
2009-02-25,5.16,"BAC"
2009-02-25,5.32,"GSPC US Equity"
2009-02-25,9.9,"NOK"
2009-02-25,13.03,"INTC"
2009-02-25,13.49,"SLV US Equity"
2009-02-25,13.6747,"HPQ"
2009-02-25,16.96,"MSFT"
2009-02-25,26,"USO US Equity"
2009-02-25,28.59,"QQQ US Equity"
2009-02-25,29.6,"EWJ US Equity"
2009-02-25,42.5,"CL1 Comdty"
2009-02-25,76.83,"MXFR Index"
2009-02-25,76.872,"SPY US Equity"
2009-02-25,85.9,"IBM"
2009-02-25,132.88,"UNG US Equity"
2009-02-25,152.45,"HG1 Comdty"
2009-02-25,177.38,"IXI Index"
2009-02-25,202.27,"IXND Index"
2009-02-25,363.75,"C 1 Comdty"
2009-02-25,461.21,"MID Index"
2009-02-25,524.75,"W 1 Comdty"
2009-02-25,878,"S 1 Comdty"
2009-02-25,2874.07,"CAC Index"
2009-02-25,3889.06,"UKX Index"
2009-02-25,4014.66,"DAX Index"
2009-02-25,4753.17,"NYA Index"
2009-02-25,7270.89,"DJI Index"
2009-02-25,7932.3,"SPTSX Index"
2009-02-26,0.011052,"JPYUSD Curncy"
2009-02-26,0.3156,"USGG3M Index"
2009-02-26,0.4451,"USGG6M Index"
2009-02-26,0.6548,"AUDUSD Curncy"
2009-02-26,0.8647,"CHFUSD Curncy"
2009-02-26,0.891,"USGG2YR Index"
2009-02-26,1.2438,"USDCAD Curncy"
2009-02-26,1.2913,"EURUSD Curncy"
2009-02-26,1.299,"GJGB10 Index"
2009-02-26,1.4542,"GBPUSD Curncy"
2009-02-26,1.75,"USGG5YR Index"
2009-02-26,2.8136,"USGG10YR Index"
2009-02-26,2.992,"GCAN10YR Index"
2009-02-26,3.343,"GECU10YR Index"
2009-02-26,3.4875,"USGG30YR Index"
2009-02-26,3.853,"GUKG10 Index"
2009-02-26,3.95,"GSPC US Equity"
2009-02-26,4.077,"NG1 Comdty"
2009-02-26,4.337,"GACGB10 Index"
2009-02-26,4.53,"GBTPGR10 Index"
2009-02-26,5.32,"BAC"
2009-02-26,9.52,"NOK"
2009-02-26,12.71,"INTC"
2009-02-26,12.97,"SLV US Equity"
2009-02-26,13.7291,"HPQ"
2009-02-26,16.42,"MSFT"
2009-02-26,27.23,"USO US Equity"
2009-02-26,27.79,"QQQ US Equity"
2009-02-26,29.24,"EWJ US Equity"
2009-02-26,45.22,"CL1 Comdty"
2009-02-26,75.62,"SPY US Equity"
2009-02-26,76.78,"MXFR Index"
2009-02-26,88.97,"IBM"
2009-02-26,135.04,"UNG US Equity"
2009-02-26,156.5,"HG1 Comdty"
2009-02-26,174.62,"IXI Index"
2009-02-26,201.78,"IXND Index"
2009-02-26,362,"C 1 Comdty"
2009-02-26,452.97,"MID Index"
2009-02-26,514,"W 1 Comdty"
2009-02-26,869.25,"S 1 Comdty"
2009-02-26,2872.6,"CAC Index"
2009-02-26,3850.73,"UKX Index"
2009-02-26,3936.45,"DAX Index"
2009-02-26,4713.02,"NYA Index"
2009-02-26,7182.08,"DJI Index"
2009-02-26,8186.82,"SPTSX Index"
2009-02-27,0.011062,"JPYUSD Curncy"
2009-02-27,0.3044,"USGG3M Index"
2009-02-27,0.4461,"USGG6M Index"
2009-02-27,0.6564,"AUDUSD Curncy"
2009-02-27,0.8634,"CHFUSD Curncy"
2009-02-27,0.9151,"USGG2YR Index"
2009-02-27,1.2383,"USDCAD Curncy"
2009-02-27,1.288,"GJGB10 Index"
2009-02-27,1.2906,"EURUSD Curncy"
2009-02-27,1.4397,"GBPUSD Curncy"
2009-02-27,1.7532,"USGG5YR Index"
2009-02-27,2.7537,"USGG10YR Index"
2009-02-27,2.944,"GCAN10YR Index"
2009-02-27,3.189,"GECU10YR Index"
2009-02-27,3.4443,"USGG30YR Index"
2009-02-27,3.612,"GUKG10 Index"
2009-02-27,3.63,"GSPC US Equity"
2009-02-27,3.95,"BAC"
2009-02-27,4.198,"NG1 Comdty"
2009-02-27,4.252,"GACGB10 Index"
2009-02-27,4.514,"GBTPGR10 Index"
2009-02-27,9.36,"NOK"
2009-02-27,12.74,"INTC"
2009-02-27,12.88,"SLV US Equity"
2009-02-27,13.1798,"HPQ"
2009-02-27,16.15,"MSFT"
2009-02-27,27.05,"USO US Equity"
2009-02-27,27.53,"QQQ US Equity"
2009-02-27,29.48,"EWJ US Equity"
2009-02-27,44.76,"CL1 Comdty"
2009-02-27,73.63,"MXFR Index"
2009-02-27,73.93,"SPY US Equity"
2009-02-27,92.03,"IBM"
2009-02-27,138.56,"UNG US Equity"
2009-02-27,152.6,"HG1 Comdty"
2009-02-27,170.24,"IXI Index"
2009-02-27,202.19,"IXND Index"
2009-02-27,350.75,"C 1 Comdty"
2009-02-27,449.44,"MID Index"
2009-02-27,510.5,"W 1 Comdty"
2009-02-27,874.5,"S 1 Comdty"
2009-02-27,2750.55,"CAC Index"
2009-02-27,3816.44,"UKX Index"
2009-02-27,3895.75,"DAX Index"
2009-02-27,4617.03,"NYA Index"
2009-02-27,7062.93,"DJI Index"
2009-02-27,8123.02,"SPTSX Index"
2009-02-28,NA,NA
2009-03-01,NA,NA
2009-03-02,0.010995,"JPYUSD Curncy"
2009-03-02,0.2892,"USGG3M Index"
2009-03-02,0.4267,"USGG6M Index"
2009-03-02,0.6524,"AUDUSD Curncy"
2009-03-02,0.8598,"CHFUSD Curncy"
2009-03-02,0.9071,"USGG2YR Index"
2009-03-02,1.2438,"USDCAD Curncy"
2009-03-02,1.261,"GJGB10 Index"
2009-03-02,1.2861,"EURUSD Curncy"
2009-03-02,1.4269,"GBPUSD Curncy"
2009-03-02,1.7632,"USGG5YR Index"
2009-03-02,2.7824,"USGG10YR Index"
2009-03-02,2.904,"GCAN10YR Index"
2009-03-02,3.083,"GECU10YR Index"
2009-03-02,3.477,"GUKG10 Index"
2009-03-02,3.5196,"USGG30YR Index"
2009-03-02,3.63,"BAC"
2009-03-02,3.65,"GSPC US Equity"
2009-03-02,4.152,"NG1 Comdty"
2009-03-02,4.185,"GACGB10 Index"
2009-03-02,4.491,"GBTPGR10 Index"
2009-03-02,8.74,"NOK"
2009-03-02,12.31,"INTC"
2009-03-02,12.7439,"HPQ"
2009-03-02,12.77,"SLV US Equity"
2009-03-02,15.79,"MSFT"
2009-03-02,24.48,"USO US Equity"
2009-03-02,26.64,"QQQ US Equity"
2009-03-02,28.44,"EWJ US Equity"
2009-03-02,40.15,"CL1 Comdty"
2009-03-02,70.6,"SPY US Equity"
2009-03-02,72.9,"MXFR Index"
2009-03-02,89.05,"IBM"
2009-03-02,136.16,"UNG US Equity"
2009-03-02,150.75,"HG1 Comdty"
2009-03-02,159.09,"IXI Index"
2009-03-02,201.91,"IXND Index"
2009-03-02,343.5,"C 1 Comdty"
2009-03-02,422.07,"MID Index"
2009-03-02,494.75,"W 1 Comdty"
2009-03-02,848.5,"S 1 Comdty"
2009-03-02,2727.87,"CAC Index"
2009-03-02,3846.21,"DAX Index"
2009-03-02,3848.98,"UKX Index"
2009-03-02,4360.98,"NYA Index"
2009-03-02,6763.29,"DJI Index"
2009-03-02,7687.51,"SPTSX Index"
2009-03-03,0.010886,"JPYUSD Curncy"
2009-03-03,0.2892,"USGG3M Index"
2009-03-03,0.445,"USGG6M Index"
2009-03-03,0.6568,"AUDUSD Curncy"
2009-03-03,0.8617,"CHFUSD Curncy"
2009-03-03,0.964,"USGG2YR Index"
2009-03-03,1.2354,"USDCAD Curncy"
2009-03-03,1.268,"GJGB10 Index"
2009-03-03,1.2862,"EURUSD Curncy"
2009-03-03,1.4355,"GBPUSD Curncy"
2009-03-03,1.8727,"USGG5YR Index"
2009-03-03,2.8894,"USGG10YR Index"
2009-03-03,2.94,"GCAN10YR Index"
2009-03-03,3.107,"GECU10YR Index"
2009-03-03,3.558,"GUKG10 Index"
2009-03-03,3.59,"GSPC US Equity"
2009-03-03,3.65,"BAC"
2009-03-03,3.6728,"USGG30YR Index"
2009-03-03,4.242,"GACGB10 Index"
2009-03-03,4.282,"NG1 Comdty"
2009-03-03,4.578,"GBTPGR10 Index"
2009-03-03,9.23,"NOK"
2009-03-03,12.28,"INTC"
2009-03-03,12.65,"SLV US Equity"
2009-03-03,12.7893,"HPQ"
2009-03-03,15.88,"MSFT"
2009-03-03,25.39,"USO US Equity"
2009-03-03,26.62,"QQQ US Equity"
2009-03-03,28.364,"EWJ US Equity"
2009-03-03,41.65,"CL1 Comdty"
2009-03-03,70.07,"SPY US Equity"
2009-03-03,72.28,"MXFR Index"
2009-03-03,87.77,"IBM"
2009-03-03,141.6,"UNG US Equity"
2009-03-03,157.46,"IXI Index"
2009-03-03,159.6,"HG1 Comdty"
2009-03-03,200.31,"IXND Index"
2009-03-03,343.5,"C 1 Comdty"
2009-03-03,419.26,"MID Index"
2009-03-03,490.25,"W 1 Comdty"
2009-03-03,863,"S 1 Comdty"
2009-03-03,2708.05,"CAC Index"
2009-03-03,3915.64,"UKX Index"
2009-03-03,3942.62,"DAX Index"
2009-03-03,4334.7,"NYA Index"
2009-03-03,6726.02,"DJI Index"
2009-03-03,7631.62,"SPTSX Index"
2009-03-04,0.010902,"JPYUSD Curncy"
2009-03-04,0.2922,"USGG3M Index"
2009-03-04,0.4501,"USGG6M Index"
2009-03-04,0.6503,"AUDUSD Curncy"
2009-03-04,0.8623,"CHFUSD Curncy"
2009-03-04,0.956,"USGG2YR Index"
2009-03-04,1.2426,"USDCAD Curncy"
2009-03-04,1.2801,"EURUSD Curncy"
2009-03-04,1.284,"GJGB10 Index"
2009-03-04,1.4298,"GBPUSD Curncy"
2009-03-04,1.8694,"USGG5YR Index"
2009-03-04,2.8895,"USGG10YR Index"
2009-03-04,2.938,"GCAN10YR Index"
2009-03-04,3.037,"GECU10YR Index"
2009-03-04,3.17,"GSPC US Equity"
2009-03-04,3.496,"GUKG10 Index"
2009-03-04,3.59,"BAC"
2009-03-04,3.671,"USGG30YR Index"
2009-03-04,4.34,"NG1 Comdty"
2009-03-04,4.385,"GACGB10 Index"
2009-03-04,4.584,"GBTPGR10 Index"
2009-03-04,9.44,"NOK"
2009-03-04,12.76,"INTC"
2009-03-04,12.78,"SLV US Equity"
2009-03-04,13.0073,"HPQ"
2009-03-04,16.12,"MSFT"
2009-03-04,27.33,"QQQ US Equity"
2009-03-04,27.61,"USO US Equity"
2009-03-04,29.12,"EWJ US Equity"
2009-03-04,45.38,"CL1 Comdty"
2009-03-04,71.73,"SPY US Equity"
2009-03-04,72.11,"MXFR Index"
2009-03-04,89.49,"IBM"
2009-03-04,142.48,"UNG US Equity"
2009-03-04,162.01,"IXI Index"
2009-03-04,168.55,"HG1 Comdty"
2009-03-04,200.19,"IXND Index"
2009-03-04,355.25,"C 1 Comdty"
2009-03-04,432.02,"MID Index"
2009-03-04,511.75,"W 1 Comdty"
2009-03-04,875.5,"S 1 Comdty"
2009-03-04,2696.92,"CAC Index"
2009-03-04,3830.09,"UKX Index"
2009-03-04,3843.74,"DAX Index"
2009-03-04,4464.89,"NYA Index"
2009-03-04,6875.84,"DJI Index"
2009-03-04,7814.75,"SPTSX Index"
2009-03-05,0.010822,"JPYUSD Curncy"
2009-03-05,0.2831,"USGG3M Index"
2009-03-05,0.4511,"USGG6M Index"
2009-03-05,0.6349,"AUDUSD Curncy"
2009-03-05,0.8552,"CHFUSD Curncy"
2009-03-05,0.8588,"USGG2YR Index"
2009-03-05,1.2582,"EURUSD Curncy"
2009-03-05,1.2654,"USDCAD Curncy"
2009-03-05,1.28,"GJGB10 Index"
2009-03-05,1.4238,"GBPUSD Curncy"
2009-03-05,1.6575,"USGG5YR Index"
2009-03-05,2.6479,"USGG10YR Index"
2009-03-05,2.814,"GCAN10YR Index"
2009-03-05,2.975,"GECU10YR Index"
2009-03-05,3.14,"GSPC US Equity"
2009-03-05,3.17,"BAC"
2009-03-05,3.415,"GUKG10 Index"
2009-03-05,3.4797,"USGG30YR Index"
2009-03-05,4.088,"NG1 Comdty"
2009-03-05,4.26,"GACGB10 Index"
2009-03-05,4.55,"GBTPGR10 Index"
2009-03-05,9.11,"NOK"
2009-03-05,12.2945,"HPQ"
2009-03-05,12.31,"INTC"
2009-03-05,13.15,"SLV US Equity"
2009-03-05,15.27,"MSFT"
2009-03-05,26.51,"QQQ US Equity"
2009-03-05,26.56,"USO US Equity"
2009-03-05,28.56,"EWJ US Equity"
2009-03-05,43.61,"CL1 Comdty"
2009-03-05,68.8,"SPY US Equity"
2009-03-05,73.28,"MXFR Index"
2009-03-05,87.48,"IBM"
2009-03-05,133.76,"UNG US Equity"
2009-03-05,154.11,"IXI Index"
2009-03-05,164.6,"HG1 Comdty"
2009-03-05,200.8,"IXND Index"
2009-03-05,349.25,"C 1 Comdty"
2009-03-05,411.09,"MID Index"
2009-03-05,504,"W 1 Comdty"
2009-03-05,862.5,"S 1 Comdty"
2009-03-05,2744.84,"CAC Index"
2009-03-05,3625.83,"UKX Index"
2009-03-05,3710.07,"DAX Index"
2009-03-05,4267.6,"NYA Index"
2009-03-05,6594.44,"DJI Index"
2009-03-05,7629.17,"SPTSX Index"
2009-03-06,0.010662,"JPYUSD Curncy"
2009-03-06,0.3044,"USGG3M Index"
2009-03-06,0.4807,"USGG6M Index"
2009-03-06,0.6371,"AUDUSD Curncy"
2009-03-06,0.8488,"CHFUSD Curncy"
2009-03-06,0.948,"USGG2YR Index"
2009-03-06,1.253,"EURUSD Curncy"
2009-03-06,1.2609,"USDCAD Curncy"
2009-03-06,1.274,"GJGB10 Index"
2009-03-06,1.4211,"GBPUSD Curncy"
2009-03-06,1.803,"USGG5YR Index"
2009-03-06,2.7554,"USGG10YR Index"
2009-03-06,2.857,"GCAN10YR Index"
2009-03-06,2.994,"GECU10YR Index"
2009-03-06,3.14,"BAC"
2009-03-06,3.388,"GUKG10 Index"
2009-03-06,3.5468,"USGG30YR Index"
2009-03-06,3.75,"GSPC US Equity"
2009-03-06,3.945,"NG1 Comdty"
2009-03-06,4.078,"GACGB10 Index"
2009-03-06,4.501,"GBTPGR10 Index"
2009-03-06,8.74,"NOK"
2009-03-06,12.2491,"HPQ"
2009-03-06,12.41,"INTC"
2009-03-06,13.18,"SLV US Equity"
2009-03-06,15.28,"MSFT"
2009-03-06,26.3,"QQQ US Equity"
2009-03-06,27.99,"USO US Equity"
2009-03-06,28.48,"EWJ US Equity"
2009-03-06,45.52,"CL1 Comdty"
2009-03-06,68.92,"SPY US Equity"
2009-03-06,72.32,"MXFR Index"
2009-03-06,85.81,"IBM"
2009-03-06,129.52,"UNG US Equity"
2009-03-06,153.63,"IXI Index"
2009-03-06,168.05,"HG1 Comdty"
2009-03-06,200.77,"IXND Index"
2009-03-06,352.75,"C 1 Comdty"
2009-03-06,408.13,"MID Index"
2009-03-06,516.25,"W 1 Comdty"
2009-03-06,879,"S 1 Comdty"
2009-03-06,2702.48,"CAC Index"
2009-03-06,3512.09,"UKX Index"
2009-03-06,3690.72,"DAX Index"
2009-03-06,4284.49,"NYA Index"
2009-03-06,6626.94,"DJI Index"
2009-03-06,7591.47,"SPTSX Index"
2009-03-07,NA,NA
2009-03-08,NA,NA
2009-03-09,0.010617,"JPYUSD Curncy"
2009-03-09,0.3003,"USGG3M Index"
2009-03-09,0.4878,"USGG6M Index"
2009-03-09,0.6437,"AUDUSD Curncy"
2009-03-09,0.8521,"CHFUSD Curncy"
2009-03-09,0.9806,"USGG2YR Index"
2009-03-09,1.258,"USDCAD Curncy"
2009-03-09,1.2674,"EURUSD Curncy"
2009-03-09,1.309,"GJGB10 Index"
2009-03-09,1.4294,"GBPUSD Curncy"
2009-03-09,1.8695,"USGG5YR Index"
2009-03-09,2.8531,"USGG10YR Index"
2009-03-09,2.901,"GCAN10YR Index"
2009-03-09,3.08,"GECU10YR Index"
2009-03-09,3.509,"GUKG10 Index"
2009-03-09,3.6701,"USGG30YR Index"
2009-03-09,3.75,"BAC"
2009-03-09,3.865,"NG1 Comdty"
2009-03-09,4.223,"GACGB10 Index"
2009-03-09,4.482,"GBTPGR10 Index"
2009-03-09,4.79,"GSPC US Equity"
2009-03-09,8.76,"NOK"
2009-03-09,11.5908,"HPQ"
2009-03-09,12.55,"INTC"
2009-03-09,12.77,"SLV US Equity"
2009-03-09,15.15,"MSFT"
2009-03-09,25.74,"QQQ US Equity"
2009-03-09,27.48,"EWJ US Equity"
2009-03-09,28.65,"USO US Equity"
2009-03-09,47.07,"CL1 Comdty"
2009-03-09,68.11,"SPY US Equity"
2009-03-09,69.24,"MXFR Index"
2009-03-09,83.48,"IBM"
2009-03-09,126.56,"UNG US Equity"
2009-03-09,152.43,"IXI Index"
2009-03-09,162.95,"HG1 Comdty"
2009-03-09,199.32,"IXND Index"
2009-03-09,357.25,"C 1 Comdty"
2009-03-09,404.62,"MID Index"
2009-03-09,513,"W 1 Comdty"
2009-03-09,881,"S 1 Comdty"
2009-03-09,2581.46,"CAC Index"
2009-03-09,3645.87,"UKX Index"
2009-03-09,3890.94,"DAX Index"
2009-03-09,4226.31,"NYA Index"
2009-03-09,6547.05,"DJI Index"
2009-03-09,7566.94,"SPTSX Index"
2009-03-10,0.010712,"JPYUSD Curncy"
2009-03-10,0.2689,"USGG3M Index"
2009-03-10,0.4746,"USGG6M Index"
2009-03-10,0.6454,"AUDUSD Curncy"
2009-03-10,0.8654,"CHFUSD Curncy"
2009-03-10,0.9402,"USGG2YR Index"
2009-03-10,1.252,"USDCAD Curncy"
2009-03-10,1.2826,"EURUSD Curncy"
2009-03-10,1.284,"GJGB10 Index"
2009-03-10,1.4433,"GBPUSD Curncy"
2009-03-10,1.8264,"USGG5YR Index"
2009-03-10,2.7879,"USGG10YR Index"
2009-03-10,2.871,"GCAN10YR Index"
2009-03-10,3.014,"GECU10YR Index"
2009-03-10,3.415,"GUKG10 Index"
2009-03-10,3.5673,"USGG30YR Index"
2009-03-10,3.84,"NG1 Comdty"
2009-03-10,4.168,"GACGB10 Index"
2009-03-10,4.435,"GBTPGR10 Index"
2009-03-10,4.79,"BAC"
2009-03-10,4.93,"GSPC US Equity"
2009-03-10,9.71,"NOK"
2009-03-10,12.2763,"HPQ"
2009-03-10,12.45,"SLV US Equity"
2009-03-10,13.92,"INTC"
2009-03-10,16.48,"MSFT"
2009-03-10,27.33,"QQQ US Equity"
2009-03-10,27.83,"USO US Equity"
2009-03-10,28.88,"EWJ US Equity"
2009-03-10,45.71,"CL1 Comdty"
2009-03-10,68.48,"MXFR Index"
2009-03-10,72.17,"SPY US Equity"
2009-03-10,87.25,"IBM"
2009-03-10,126.8,"UNG US Equity"
2009-03-10,164.64,"IXI Index"
2009-03-10,167.45,"HG1 Comdty"
2009-03-10,202.53,"IXND Index"
2009-03-10,366.75,"C 1 Comdty"
2009-03-10,432.69,"MID Index"
2009-03-10,522.75,"W 1 Comdty"
2009-03-10,889,"S 1 Comdty"
2009-03-10,2554.55,"CAC Index"
2009-03-10,3529.86,"UKX Index"
2009-03-10,3695.49,"DAX Index"
2009-03-10,4499.38,"NYA Index"
2009-03-10,6926.49,"DJI Index"
2009-03-10,7880.41,"SPTSX Index"
2009-03-11,0.01057,"JPYUSD Curncy"
2009-03-11,0.2689,"USGG3M Index"
2009-03-11,0.4756,"USGG6M Index"
2009-03-11,0.6417,"AUDUSD Curncy"
2009-03-11,0.8558,"CHFUSD Curncy"
2009-03-11,0.9321,"USGG2YR Index"
2009-03-11,1.2503,"USDCAD Curncy"
2009-03-11,1.2694,"EURUSD Curncy"
2009-03-11,1.28,"GJGB10 Index"
2009-03-11,1.4487,"GBPUSD Curncy"
2009-03-11,1.8064,"USGG5YR Index"
2009-03-11,2.7536,"USGG10YR Index"
2009-03-11,2.843,"GCAN10YR Index"
2009-03-11,3.014,"GECU10YR Index"
2009-03-11,3.458,"GUKG10 Index"
2009-03-11,3.5067,"USGG30YR Index"
2009-03-11,3.798,"NG1 Comdty"
2009-03-11,4.152,"GACGB10 Index"
2009-03-11,4.445,"GBTPGR10 Index"
2009-03-11,4.93,"BAC"
2009-03-11,5.85,"GSPC US Equity"
2009-03-11,10.22,"NOK"
2009-03-11,12.59,"SLV US Equity"
2009-03-11,12.9891,"HPQ"
2009-03-11,13.96,"INTC"
2009-03-11,17.11,"MSFT"
2009-03-11,26.3,"USO US Equity"
2009-03-11,27.75,"QQQ US Equity"
2009-03-11,29,"EWJ US Equity"
2009-03-11,42.33,"CL1 Comdty"
2009-03-11,71.67,"MXFR Index"
2009-03-11,72.64,"SPY US Equity"
2009-03-11,88.62,"IBM"
2009-03-11,125.2,"UNG US Equity"
2009-03-11,161.6,"HG1 Comdty"
2009-03-11,165.72,"IXI Index"
2009-03-11,206.02,"IXND Index"
2009-03-11,356,"C 1 Comdty"
2009-03-11,434.27,"MID Index"
2009-03-11,498.75,"W 1 Comdty"
2009-03-11,875,"S 1 Comdty"
2009-03-11,2675.68,"CAC Index"
